"Notes"	"State"	"State Code"	"Age of Mother Year"	"Age of Mother Year Code"	"Year"	"Year Code"	Births	Female Population	Fertility Rate
	"Arkansas"	"05"	"22 years"	"22"	"2014"	"2014"	2449	20647	118.61287
	"Arkansas"	"05"	"23 years"	"23"	"2014"	"2014"	2490	21784	114.30408
	"Arkansas"	"05"	"24 years"	"24"	"2014"	"2014"	2535	21318	118.91359
	"Arkansas"	"05"	"25 years"	"25"	"2014"	"2014"	2411	20249	119.06761
	"Arkansas"	"05"	"26 years"	"26"	"2014"	"2014"	2378	19328	123.03394
	"Arkansas"	"05"	"27 years"	"27"	"2014"	"2014"	2295	18770	122.26958
	"Arkansas"	"05"	"28 years"	"28"	"2014"	"2014"	2221	18972	117.06726
	"Arkansas"	"05"	"29 years"	"29"	"2014"	"2014"	2073	19034	108.91037
	"Arkansas"	"05"	"30 years"	"30"	"2014"	"2014"	1967	18948	103.81043
	"Arkansas"	"05"	"31 years"	"31"	"2014"	"2014"	1761	19174	91.84312
	"Arkansas"	"05"	"32 years"	"32"	"2014"	"2014"	1628	19137	85.07081
	"Arkansas"	"05"	"33 years"	"33"	"2014"	"2014"	1336	19411	68.82695
	"Arkansas"	"05"	"34 years"	"34"	"2014"	"2014"	1190	19645	60.57521
	"Arkansas"	"05"	"35 years"	"35"	"2014"	"2014"	881	18392	47.90126
	"Arkansas"	"05"	"36 years"	"36"	"2014"	"2014"	732	18406	39.76964
	"Arkansas"	"05"	"37 years"	"37"	"2014"	"2014"	568	18002	31.55205
	"Arkansas"	"05"	"38 years"	"38"	"2014"	"2014"	445	17456	25.49267
	"Arkansas"	"05"	"39 years"	"39"	"2014"	"2014"	325	18129	17.92708
	"Arkansas"	"05"	"40 years"	"40"	"2014"	"2014"	214	17590	12.16600
	"Arkansas"	"05"	"41 years"	"41"	"2014"	"2014"	156	18017	8.65849
	"Arkansas"	"05"	"42 years"	"42"	"2014"	"2014"	102	18657	5.46712
	"Arkansas"	"05"	"43 years"	"43"	"2014"	"2014"	66	19496	3.38531
	"Arkansas"	"05"	"44 years"	"44"	"2014"	"2014"	36	19327	1.86268
	"Arkansas"	"05"	"45 years"	"45"	"2014"	"2014"	15	Not Available	Not Available
	"Arkansas"	"05"	"46 years"	"46"	"2014"	"2014"	13	Not Available	Not Available
	"California"	"06"	"13 years"	"13"	"2014"	"2014"	26	Not Available	Not Available
	"California"	"06"	"14 years"	"14"	"2014"	"2014"	196	Not Available	Not Available
	"California"	"06"	"15 years"	"15"	"2014"	"2014"	866	249867	3.46584
	"California"	"06"	"16 years"	"16"	"2014"	"2014"	2301	253572	9.07435
	"California"	"06"	"17 years"	"17"	"2014"	"2014"	4158	258100	16.11003
	"California"	"06"	"18 years"	"18"	"2014"	"2014"	7481	261516	28.60628
	"California"	"06"	"19 years"	"19"	"2014"	"2014"	12219	256382	47.65935
	"California"	"06"	"20 years"	"20"	"2014"	"2014"	15394	263117	58.50629
	"California"	"06"	"21 years"	"21"	"2014"	"2014"	16573	266672	62.14751
	"California"	"06"	"22 years"	"22"	"2014"	"2014"	19526	279668	69.81850
	"California"	"06"	"23 years"	"23"	"2014"	"2014"	20785	300494	69.16943
	"California"	"06"	"24 years"	"24"	"2014"	"2014"	22201	304578	72.89102
	"California"	"06"	"25 years"	"25"	"2014"	"2014"	23395	294107	79.54588
	"California"	"06"	"26 years"	"26"	"2014"	"2014"	25054	285120	87.87177
	"California"	"06"	"27 years"	"27"	"2014"	"2014"	26522	276747	95.83482
	"California"	"06"	"28 years"	"28"	"2014"	"2014"	28250	275642	102.48801
	"California"	"06"	"29 years"	"29"	"2014"	"2014"	29413	280293	104.93662
	"California"	"06"	"30 years"	"30"	"2014"	"2014"	30035	273028	110.00703
	"California"	"06"	"31 years"	"31"	"2014"	"2014"	31572	275489	114.60349
	"California"	"06"	"32 years"	"32"	"2014"	"2014"	30394	277384	109.57373
	"California"	"06"	"33 years"	"33"	"2014"	"2014"	28099	272151	103.24783
	"California"	"06"	"34 years"	"34"	"2014"	"2014"	25737	276496	93.08272
	"California"	"06"	"35 years"	"35"	"2014"	"2014"	23154	258322	89.63232
	"California"	"06"	"36 years"	"36"	"2014"	"2014"	19489	254499	76.57790
	"California"	"06"	"37 years"	"37"	"2014"	"2014"	15969	254497	62.74730
	"California"	"06"	"38 years"	"38"	"2014"	"2014"	12596	249328	50.51980
	"California"	"06"	"39 years"	"39"	"2014"	"2014"	10093	258436	39.05416
	"California"	"06"	"40 years"	"40"	"2014"	"2014"	7310	249509	29.29754
	"California"	"06"	"41 years"	"41"	"2014"	"2014"	5167	251641	20.53322
	"California"	"06"	"42 years"	"42"	"2014"	"2014"	3608	257040	14.03673
	"California"	"06"	"43 years"	"43"	"2014"	"2014"	2281	269817	8.45388
	"California"	"06"	"44 years"	"44"	"2014"	"2014"	1284	277967	4.61925
	"California"	"06"	"45 years"	"45"	"2014"	"2014"	676	Not Available	Not Available
	"California"	"06"	"46 years"	"46"	"2014"	"2014"	409	Not Available	Not Available
	"California"	"06"	"47 years"	"47"	"2014"	"2014"	195	Not Available	Not Available
	"California"	"06"	"48 years"	"48"	"2014"	"2014"	134	Not Available	Not Available
	"California"	"06"	"49 years"	"49"	"2014"	"2014"	105	Not Available	Not Available
	"California"	"06"	"50 years and over"	"50+"	"2014"	"2014"	206	Not Available	Not Available
	"Colorado"	"08"	"14 years"	"14"	"2014"	"2014"	26	Not Available	Not Available
	"Colorado"	"08"	"15 years"	"15"	"2014"	"2014"	138	33397	4.13211
	"Colorado"	"08"	"16 years"	"16"	"2014"	"2014"	249	33145	7.51245
	"Colorado"	"08"	"17 years"	"17"	"2014"	"2014"	499	32675	15.27161
	"Colorado"	"08"	"18 years"	"18"	"2014"	"2014"	948	33097	28.64308
	"Colorado"	"08"	"19 years"	"19"	"2014"	"2014"	1543	33785	45.67116
	"Colorado"	"08"	"20 years"	"20"	"2014"	"2014"	1963	33354	58.85351
	"Colorado"	"08"	"21 years"	"21"	"2014"	"2014"	2339	34811	67.19141
	"Colorado"	"08"	"22 years"	"22"	"2014"	"2014"	2749	36728	74.84753
	"Colorado"	"08"	"23 years"	"23"	"2014"	"2014"	2844	38067	74.71038
	"Colorado"	"08"	"24 years"	"24"	"2014"	"2014"	3223	39427	81.74601
	"Colorado"	"08"	"25 years"	"25"	"2014"	"2014"	3204	38528	83.16030
	"Colorado"	"08"	"26 years"	"26"	"2014"	"2014"	3487	38150	91.40236
	"Colorado"	"08"	"27 years"	"27"	"2014"	"2014"	3706	37918	97.73722
	"Colorado"	"08"	"28 years"	"28"	"2014"	"2014"	4043	38707	104.45139
	"Colorado"	"08"	"29 years"	"29"	"2014"	"2014"	4212	39014	107.96124
	"Colorado"	"08"	"30 years"	"30"	"2014"	"2014"	4045	37983	106.49501
	"Colorado"	"08"	"31 years"	"31"	"2014"	"2014"	4125	38533	107.05110
	"Colorado"	"08"	"32 years"	"32"	"2014"	"2014"	3970	38801	102.31695
	"Colorado"	"08"	"33 years"	"33"	"2014"	"2014"	3663	38215	95.85241
	"Colorado"	"08"	"34 years"	"34"	"2014"	"2014"	3357	38566	87.04558
	"Colorado"	"08"	"35 years"	"35"	"2014"	"2014"	2765	36468	75.81990
	"Colorado"	"08"	"36 years"	"36"	"2014"	"2014"	2353	35871	65.59616
	"Colorado"	"08"	"37 years"	"37"	"2014"	"2014"	1809	34972	51.72710
	"Colorado"	"08"	"38 years"	"38"	"2014"	"2014"	1408	33775	41.68764
	"Colorado"	"08"	"39 years"	"39"	"2014"	"2014"	997	34791	28.65684
	"Colorado"	"08"	"40 years"	"40"	"2014"	"2014"	789	33445	23.59097
	"Colorado"	"08"	"41 years"	"41"	"2014"	"2014"	530	33492	15.82467
	"Colorado"	"08"	"42 years"	"42"	"2014"	"2014"	374	34922	10.70958
	"Colorado"	"08"	"43 years"	"43"	"2014"	"2014"	209	36793	5.68043
	"Colorado"	"08"	"44 years"	"44"	"2014"	"2014"	119	37193	3.19953
	"Colorado"	"08"	"45 years"	"45"	"2014"	"2014"	68	Not Available	Not Available
	"Colorado"	"08"	"46 years"	"46"	"2014"	"2014"	36	Not Available	Not Available
	"Colorado"	"08"	"47 years"	"47"	"2014"	"2014"	16	Not Available	Not Available
	"Colorado"	"08"	"48 years"	"48"	"2014"	"2014"	11	Not Available	Not Available
	"Connecticut"	"09"	"14 years"	"14"	"2014"	"2014"	13	Not Available	Not Available
	"Connecticut"	"09"	"15 years"	"15"	"2014"	"2014"	47	23514	1.99881
	"Connecticut"	"09"	"16 years"	"16"	"2014"	"2014"	119	23525	5.05845
	"Connecticut"	"09"	"17 years"	"17"	"2014"	"2014"	225	24079	9.34424
	"Connecticut"	"09"	"18 years"	"18"	"2014"	"2014"	406	25851	15.70539
	"Connecticut"	"09"	"19 years"	"19"	"2014"	"2014"	623	26388	23.60922
	"Connecticut"	"09"	"20 years"	"20"	"2014"	"2014"	884	26742	33.05662
	"Connecticut"	"09"	"21 years"	"21"	"2014"	"2014"	939	26008	36.10428
	"Connecticut"	"09"	"22 years"	"22"	"2014"	"2014"	1118	22896	48.82949
	"Connecticut"	"09"	"23 years"	"23"	"2014"	"2014"	1249	20917	59.71220
	"Connecticut"	"09"	"24 years"	"24"	"2014"	"2014"	1351	20545	65.75809
	"Connecticut"	"09"	"25 years"	"25"	"2014"	"2014"	1516	20455	74.11391
	"Connecticut"	"09"	"26 years"	"26"	"2014"	"2014"	1776	21421	82.90929
	"Connecticut"	"09"	"27 years"	"27"	"2014"	"2014"	1854	22250	83.32584
	"Connecticut"	"09"	"28 years"	"28"	"2014"	"2014"	2190	22347	97.99973
	"Connecticut"	"09"	"29 years"	"29"	"2014"	"2014"	2245	22088	101.63890
	"Connecticut"	"09"	"30 years"	"30"	"2014"	"2014"	2493	21574	115.55576
	"Connecticut"	"09"	"31 years"	"31"	"2014"	"2014"	2620	22100	118.55204
	"Connecticut"	"09"	"32 years"	"32"	"2014"	"2014"	2502	22398	111.70640
	"Connecticut"	"09"	"33 years"	"33"	"2014"	"2014"	2282	21859	104.39636
	"Connecticut"	"09"	"34 years"	"34"	"2014"	"2014"	2088	22611	92.34443
	"Connecticut"	"09"	"35 years"	"35"	"2014"	"2014"	1815	21542	84.25402
	"Connecticut"	"09"	"36 years"	"36"	"2014"	"2014"	1480	21316	69.43141
	"Connecticut"	"09"	"37 years"	"37"	"2014"	"2014"	1253	21157	59.22390
	"Connecticut"	"09"	"38 years"	"38"	"2014"	"2014"	952	20878	45.59824
	"Connecticut"	"09"	"39 years"	"39"	"2014"	"2014"	704	21264	33.10760
	"Connecticut"	"09"	"40 years"	"40"	"2014"	"2014"	564	21038	26.80863
	"Connecticut"	"09"	"41 years"	"41"	"2014"	"2014"	368	21929	16.78143
	"Connecticut"	"09"	"42 years"	"42"	"2014"	"2014"	261	23210	11.24515
	"Connecticut"	"09"	"43 years"	"43"	"2014"	"2014"	122	25569	4.77140
	"Connecticut"	"09"	"44 years"	"44"	"2014"	"2014"	93	26687	3.48484
	"Connecticut"	"09"	"45 years"	"45"	"2014"	"2014"	53	Not Available	Not Available
	"Connecticut"	"09"	"46 years"	"46"	"2014"	"2014"	17	Not Available	Not Available
	"Connecticut"	"09"	"47 years"	"47"	"2014"	"2014"	25	Not Available	Not Available
	"Connecticut"	"09"	"48 years"	"48"	"2014"	"2014"	13	Not Available	Not Available
	"Connecticut"	"09"	"50 years and over"	"50+"	"2014"	"2014"	18	Not Available	Not Available
	"Delaware"	"10"	"15 years"	"15"	"2014"	"2014"	31	5757	5.38475
	"Delaware"	"10"	"16 years"	"16"	"2014"	"2014"	54	5639	9.57617
	"Delaware"	"10"	"17 years"	"17"	"2014"	"2014"	86	5490	15.66485
	"Delaware"	"10"	"18 years"	"18"	"2014"	"2014"	173	6404	27.01437
	"Delaware"	"10"	"19 years"	"19"	"2014"	"2014"	272	6493	41.89127
	"Delaware"	"10"	"20 years"	"20"	"2014"	"2014"	352	6304	55.83756
	"Delaware"	"10"	"21 years"	"21"	"2014"	"2014"	459	5949	77.15582
	"Delaware"	"10"	"22 years"	"22"	"2014"	"2014"	444	6116	72.59647
	"Delaware"	"10"	"23 years"	"23"	"2014"	"2014"	497	6385	77.83868
	"Delaware"	"10"	"24 years"	"24"	"2014"	"2014"	560	6698	83.60705
	"Delaware"	"10"	"25 years"	"25"	"2014"	"2014"	613	7143	85.81828
	"Delaware"	"10"	"26 years"	"26"	"2014"	"2014"	657	6900	95.21739
	"Delaware"	"10"	"27 years"	"27"	"2014"	"2014"	656	6120	107.18954
	"Delaware"	"10"	"28 years"	"28"	"2014"	"2014"	686	6247	109.81271
	"Delaware"	"10"	"29 years"	"29"	"2014"	"2014"	692	6149	112.53862
	"Delaware"	"10"	"30 years"	"30"	"2014"	"2014"	681	5819	117.03042
	"Delaware"	"10"	"31 years"	"31"	"2014"	"2014"	669	5889	113.60163
	"Delaware"	"10"	"32 years"	"32"	"2014"	"2014"	640	5994	106.77344
	"Delaware"	"10"	"33 years"	"33"	"2014"	"2014"	605	6034	100.26516
	"Delaware"	"10"	"34 years"	"34"	"2014"	"2014"	494	6233	79.25558
	"Delaware"	"10"	"35 years"	"35"	"2014"	"2014"	380	5625	67.55556
	"Delaware"	"10"	"36 years"	"36"	"2014"	"2014"	308	5608	54.92154
	"Delaware"	"10"	"37 years"	"37"	"2014"	"2014"	275	5416	50.77548
	"Delaware"	"10"	"38 years"	"38"	"2014"	"2014"	191	5256	36.33942
	"Delaware"	"10"	"39 years"	"39"	"2014"	"2014"	154	5513	27.93397
	"Delaware"	"10"	"40 years"	"40"	"2014"	"2014"	123	5274	23.32196
	"Delaware"	"10"	"41 years"	"41"	"2014"	"2014"	83	5459	15.20425
	"Delaware"	"10"	"42 years"	"42"	"2014"	"2014"	52	5788	8.98411
	"Delaware"	"10"	"43 years"	"43"	"2014"	"2014"	29	6292	4.60903
	"Delaware"	"10"	"44 years"	"44"	"2014"	"2014"	26	6406	4.05869
	"Delaware"	"10"	"45 years"	"45"	"2014"	"2014"	11	Not Available	Not Available
	"District of Columbia"	"11"	"15 years"	"15"	"2014"	"2014"	21	2541	8.26446
	"District of Columbia"	"11"	"16 years"	"16"	"2014"	"2014"	58	2561	22.64740
	"District of Columbia"	"11"	"17 years"	"17"	"2014"	"2014"	95	2694	35.26355
	"District of Columbia"	"11"	"18 years"	"18"	"2014"	"2014"	165	5138	32.11366
	"District of Columbia"	"11"	"19 years"	"19"	"2014"	"2014"	226	6936	32.58362
	"District of Columbia"	"11"	"20 years"	"20"	"2014"	"2014"	283	6208	45.58634
	"District of Columbia"	"11"	"21 years"	"21"	"2014"	"2014"	309	5737	53.86090
	"District of Columbia"	"11"	"22 years"	"22"	"2014"	"2014"	356	6148	57.90501
	"District of Columbia"	"11"	"23 years"	"23"	"2014"	"2014"	412	6311	65.28284
	"District of Columbia"	"11"	"24 years"	"24"	"2014"	"2014"	380	6894	55.12039
	"District of Columbia"	"11"	"25 years"	"25"	"2014"	"2014"	377	8024	46.98405
	"District of Columbia"	"11"	"26 years"	"26"	"2014"	"2014"	372	8268	44.99274
	"District of Columbia"	"11"	"27 years"	"27"	"2014"	"2014"	367	8626	42.54579
	"District of Columbia"	"11"	"28 years"	"28"	"2014"	"2014"	371	8681	42.73701
	"District of Columbia"	"11"	"29 years"	"29"	"2014"	"2014"	464	8659	53.58586
	"District of Columbia"	"11"	"30 years"	"30"	"2014"	"2014"	528	8172	64.61087
	"District of Columbia"	"11"	"31 years"	"31"	"2014"	"2014"	583	7892	73.87228
	"District of Columbia"	"11"	"32 years"	"32"	"2014"	"2014"	618	7605	81.26233
	"District of Columbia"	"11"	"33 years"	"33"	"2014"	"2014"	607	6979	86.97521
	"District of Columbia"	"11"	"34 years"	"34"	"2014"	"2014"	598	6846	87.35028
	"District of Columbia"	"11"	"35 years"	"35"	"2014"	"2014"	549	5913	92.84627
	"District of Columbia"	"11"	"36 years"	"36"	"2014"	"2014"	427	5464	78.14788
	"District of Columbia"	"11"	"37 years"	"37"	"2014"	"2014"	380	5171	73.48675
	"District of Columbia"	"11"	"38 years"	"38"	"2014"	"2014"	253	4660	54.29185
	"District of Columbia"	"11"	"39 years"	"39"	"2014"	"2014"	236	4542	51.95949
	"District of Columbia"	"11"	"40 years"	"40"	"2014"	"2014"	127	4166	30.48488
	"District of Columbia"	"11"	"41 years"	"41"	"2014"	"2014"	130	4135	31.43894
	"District of Columbia"	"11"	"42 years"	"42"	"2014"	"2014"	82	4148	19.76856
	"District of Columbia"	"11"	"43 years"	"43"	"2014"	"2014"	52	4196	12.39276
	"District of Columbia"	"11"	"44 years"	"44"	"2014"	"2014"	27	4253	6.34846
	"District of Columbia"	"11"	"45 years"	"45"	"2014"	"2014"	20	Not Available	Not Available
	"District of Columbia"	"11"	"46 years"	"46"	"2014"	"2014"	13	Not Available	Not Available
	"Florida"	"12"	"13 years"	"13"	"2014"	"2014"	15	Not Available	Not Available
	"Florida"	"12"	"14 years"	"14"	"2014"	"2014"	122	Not Available	Not Available
	"Florida"	"12"	"15 years"	"15"	"2014"	"2014"	386	114583	3.36874
	"Florida"	"12"	"16 years"	"16"	"2014"	"2014"	960	114446	8.38824
	"Florida"	"12"	"17 years"	"17"	"2014"	"2014"	1861	114667	16.22960
	"Florida"	"12"	"18 years"	"18"	"2014"	"2014"	3591	112403	31.94755
	"Florida"	"12"	"19 years"	"19"	"2014"	"2014"	6018	112259	53.60817
	"Florida"	"12"	"20 years"	"20"	"2014"	"2014"	7755	117546	65.97417
	"Florida"	"12"	"21 years"	"21"	"2014"	"2014"	9072	120061	75.56159
	"Florida"	"12"	"22 years"	"22"	"2014"	"2014"	10237	127733	80.14374
	"Florida"	"12"	"23 years"	"23"	"2014"	"2014"	11159	138077	80.81723
	"Florida"	"12"	"24 years"	"24"	"2014"	"2014"	11614	140283	82.78979
	"Florida"	"12"	"25 years"	"25"	"2014"	"2014"	12183	133196	91.46671
	"Florida"	"12"	"26 years"	"26"	"2014"	"2014"	12469	128611	96.95127
	"Florida"	"12"	"27 years"	"27"	"2014"	"2014"	12642	125098	101.05677
	"Florida"	"12"	"28 years"	"28"	"2014"	"2014"	13326	123787	107.65266
	"Florida"	"12"	"29 years"	"29"	"2014"	"2014"	13486	125505	107.45389
	"Florida"	"12"	"30 years"	"30"	"2014"	"2014"	13116	122350	107.20065
	"Florida"	"12"	"31 years"	"31"	"2014"	"2014"	12820	123816	103.54074
	"Florida"	"12"	"32 years"	"32"	"2014"	"2014"	11712	124293	94.22896
