"Notes"	"State"	"State Code"	"Age of Mother Year"	"Age of Mother Year Code"	"Year"	"Year Code"	Births	Female Population	Fertility Rate
	"Alaska"	"02"	"17 years"	"17"	"2012"	"2012"	109	5042	21.61841
	"Alaska"	"02"	"18 years"	"18"	"2012"	"2012"	216	4659	46.36188
	"Alaska"	"02"	"19 years"	"19"	"2012"	"2012"	419	4265	98.24150
	"Alaska"	"02"	"20 years"	"20"	"2012"	"2012"	515	4995	103.10310
	"Alaska"	"02"	"21 years"	"21"	"2012"	"2012"	565	5337	105.86472
	"Alaska"	"02"	"22 years"	"22"	"2012"	"2012"	598	5532	108.09834
	"Alaska"	"02"	"23 years"	"23"	"2012"	"2012"	644	5463	117.88395
	"Alaska"	"02"	"24 years"	"24"	"2012"	"2012"	655	5502	119.04762
	"Alaska"	"02"	"25 years"	"25"	"2012"	"2012"	679	5344	127.05838
	"Alaska"	"02"	"26 years"	"26"	"2012"	"2012"	700	5642	124.06948
	"Alaska"	"02"	"27 years"	"27"	"2012"	"2012"	654	5702	114.69660
	"Alaska"	"02"	"28 years"	"28"	"2012"	"2012"	656	5353	122.54810
	"Alaska"	"02"	"29 years"	"29"	"2012"	"2012"	691	5647	122.36586
	"Alaska"	"02"	"30 years"	"30"	"2012"	"2012"	637	5251	121.31023
	"Alaska"	"02"	"31 years"	"31"	"2012"	"2012"	573	5150	111.26214
	"Alaska"	"02"	"32 years"	"32"	"2012"	"2012"	540	5127	105.32475
	"Alaska"	"02"	"33 years"	"33"	"2012"	"2012"	436	4602	94.74142
	"Alaska"	"02"	"34 years"	"34"	"2012"	"2012"	386	4658	82.86818
	"Alaska"	"02"	"35 years"	"35"	"2012"	"2012"	328	4488	73.08378
	"Alaska"	"02"	"36 years"	"36"	"2012"	"2012"	266	4274	62.23678
	"Alaska"	"02"	"37 years"	"37"	"2012"	"2012"	208	4435	46.89966
	"Alaska"	"02"	"38 years"	"38"	"2012"	"2012"	171	4272	40.02809
	"Alaska"	"02"	"39 years"	"39"	"2012"	"2012"	140	4289	32.64164
	"Alaska"	"02"	"40 years"	"40"	"2012"	"2012"	109	4425	24.63277
	"Alaska"	"02"	"41 years"	"41"	"2012"	"2012"	70	4647	15.06348
	"Alaska"	"02"	"42 years"	"42"	"2012"	"2012"	64	4856	13.17957
	"Alaska"	"02"	"43 years"	"43"	"2012"	"2012"	29	4333	6.69282
	"Alaska"	"02"	"44 years"	"44"	"2012"	"2012"	23	4305	5.34262
	"Arizona"	"04"	"14 years"	"14"	"2012"	"2012"	64	Not Available	Not Available
	"Arizona"	"04"	"15 years"	"15"	"2012"	"2012"	294	43956	6.68851
	"Arizona"	"04"	"16 years"	"16"	"2012"	"2012"	782	43505	17.97495
	"Arizona"	"04"	"17 years"	"17"	"2012"	"2012"	1376	43754	31.44855
	"Arizona"	"04"	"18 years"	"18"	"2012"	"2012"	2301	44091	52.18752
	"Arizona"	"04"	"19 years"	"19"	"2012"	"2012"	3366	41668	80.78141
	"Arizona"	"04"	"20 years"	"20"	"2012"	"2012"	4017	42842	93.76313
	"Arizona"	"04"	"21 years"	"21"	"2012"	"2012"	4107	46787	87.78079
	"Arizona"	"04"	"22 years"	"22"	"2012"	"2012"	4513	47945	94.12869
	"Arizona"	"04"	"23 years"	"23"	"2012"	"2012"	4510	46588	96.80604
	"Arizona"	"04"	"24 years"	"24"	"2012"	"2012"	4686	44306	105.76446
	"Arizona"	"04"	"25 years"	"25"	"2012"	"2012"	4890	42831	114.16964
	"Arizona"	"04"	"26 years"	"26"	"2012"	"2012"	4889	42823	114.16762
	"Arizona"	"04"	"27 years"	"27"	"2012"	"2012"	5075	43482	116.71496
	"Arizona"	"04"	"28 years"	"28"	"2012"	"2012"	4895	41962	116.65316
	"Arizona"	"04"	"29 years"	"29"	"2012"	"2012"	4996	43049	116.05380
	"Arizona"	"04"	"30 years"	"30"	"2012"	"2012"	4754	43502	109.28233
	"Arizona"	"04"	"31 years"	"31"	"2012"	"2012"	4632	43221	107.17013
	"Arizona"	"04"	"32 years"	"32"	"2012"	"2012"	4064	44275	91.78995
	"Arizona"	"04"	"33 years"	"33"	"2012"	"2012"	3543	41279	85.83057
	"Arizona"	"04"	"34 years"	"34"	"2012"	"2012"	3138	40271	77.92208
	"Arizona"	"04"	"35 years"	"35"	"2012"	"2012"	2656	40707	65.24676
	"Arizona"	"04"	"36 years"	"36"	"2012"	"2012"	2302	39409	58.41305
	"Arizona"	"04"	"37 years"	"37"	"2012"	"2012"	1775	41162	43.12230
	"Arizona"	"04"	"38 years"	"38"	"2012"	"2012"	1484	39735	37.34743
	"Arizona"	"04"	"39 years"	"39"	"2012"	"2012"	1072	39373	27.22678
	"Arizona"	"04"	"40 years"	"40"	"2012"	"2012"	860	41475	20.73538
	"Arizona"	"04"	"41 years"	"41"	"2012"	"2012"	569	43193	13.17343
	"Arizona"	"04"	"42 years"	"42"	"2012"	"2012"	384	43689	8.78940
	"Arizona"	"04"	"43 years"	"43"	"2012"	"2012"	217	40512	5.35644
	"Arizona"	"04"	"44 years"	"44"	"2012"	"2012"	113	39665	2.84886
	"Arizona"	"04"	"45 years"	"45"	"2012"	"2012"	52	Not Available	Not Available
	"Arizona"	"04"	"46 years"	"46"	"2012"	"2012"	29	Not Available	Not Available
	"Arizona"	"04"	"47 years"	"47"	"2012"	"2012"	11	Not Available	Not Available
	"Arizona"	"04"	"48 years"	"48"	"2012"	"2012"	10	Not Available	Not Available
	"Arkansas"	"05"	"14 years"	"14"	"2012"	"2012"	49	Not Available	Not Available
	"Arkansas"	"05"	"15 years"	"15"	"2012"	"2012"	156	19592	7.96243
	"Arkansas"	"05"	"16 years"	"16"	"2012"	"2012"	361	19078	18.92232
	"Arkansas"	"05"	"17 years"	"17"	"2012"	"2012"	705	18686	37.72878
	"Arkansas"	"05"	"18 years"	"18"	"2012"	"2012"	1176	18716	62.83394
	"Arkansas"	"05"	"19 years"	"19"	"2012"	"2012"	1951	19178	101.73115
	"Arkansas"	"05"	"20 years"	"20"	"2012"	"2012"	2305	19815	116.32602
	"Arkansas"	"05"	"21 years"	"21"	"2012"	"2012"	2387	21401	111.53684
	"Arkansas"	"05"	"22 years"	"22"	"2012"	"2012"	2554	21735	117.50633
	"Arkansas"	"05"	"23 years"	"23"	"2012"	"2012"	2507	20630	121.52206
	"Arkansas"	"05"	"24 years"	"24"	"2012"	"2012"	2383	19711	120.89696
	"Arkansas"	"05"	"25 years"	"25"	"2012"	"2012"	2327	19288	120.64496
	"Arkansas"	"05"	"26 years"	"26"	"2012"	"2012"	2347	19236	122.01081
	"Arkansas"	"05"	"27 years"	"27"	"2012"	"2012"	2254	19246	117.11524
	"Arkansas"	"05"	"28 years"	"28"	"2012"	"2012"	2130	19157	111.18651
	"Arkansas"	"05"	"29 years"	"29"	"2012"	"2012"	2046	19099	107.12603
	"Arkansas"	"05"	"30 years"	"30"	"2012"	"2012"	1926	19244	100.08314
	"Arkansas"	"05"	"31 years"	"31"	"2012"	"2012"	1719	19476	88.26248
	"Arkansas"	"05"	"32 years"	"32"	"2012"	"2012"	1427	19632	72.68745
	"Arkansas"	"05"	"33 years"	"33"	"2012"	"2012"	1293	18488	69.93726
	"Arkansas"	"05"	"34 years"	"34"	"2012"	"2012"	1021	18479	55.25191
	"Arkansas"	"05"	"35 years"	"35"	"2012"	"2012"	883	18020	49.00111
	"Arkansas"	"05"	"36 years"	"36"	"2012"	"2012"	704	17457	40.32766
	"Arkansas"	"05"	"37 years"	"37"	"2012"	"2012"	522	18125	28.80000
	"Arkansas"	"05"	"38 years"	"38"	"2012"	"2012"	356	17638	20.18369
	"Arkansas"	"05"	"39 years"	"39"	"2012"	"2012"	311	18078	17.20323
	"Arkansas"	"05"	"40 years"	"40"	"2012"	"2012"	213	18669	11.40929
	"Arkansas"	"05"	"41 years"	"41"	"2012"	"2012"	131	19475	6.72657
	"Arkansas"	"05"	"42 years"	"42"	"2012"	"2012"	80	19324	4.13993
	"Arkansas"	"05"	"43 years"	"43"	"2012"	"2012"	60	18205	3.29580
	"Arkansas"	"05"	"44 years"	"44"	"2012"	"2012"	26	17797	1.46092
	"Arkansas"	"05"	"45 years"	"45"	"2012"	"2012"	12	Not Available	Not Available
	"California"	"06"	"13 years"	"13"	"2012"	"2012"	53	Not Available	Not Available
	"California"	"06"	"14 years"	"14"	"2012"	"2012"	299	Not Available	Not Available
	"California"	"06"	"15 years"	"15"	"2012"	"2012"	1260	257084	4.90112
	"California"	"06"	"16 years"	"16"	"2012"	"2012"	3234	260935	12.39389
	"California"	"06"	"17 years"	"17"	"2012"	"2012"	5851	267711	21.85566
	"California"	"06"	"18 years"	"18"	"2012"	"2012"	9784	270737	36.13839
	"California"	"06"	"19 years"	"19"	"2012"	"2012"	14761	260191	56.73140
	"California"	"06"	"20 years"	"20"	"2012"	"2012"	17453	271344	64.32057
	"California"	"06"	"21 years"	"21"	"2012"	"2012"	19221	289609	66.36879
	"California"	"06"	"22 years"	"22"	"2012"	"2012"	20367	289759	70.28945
	"California"	"06"	"23 years"	"23"	"2012"	"2012"	21432	282655	75.82388
	"California"	"06"	"24 years"	"24"	"2012"	"2012"	22588	274030	82.42893
	"California"	"06"	"25 years"	"25"	"2012"	"2012"	23706	266798	88.85374
	"California"	"06"	"26 years"	"26"	"2012"	"2012"	25308	267796	94.50477
	"California"	"06"	"27 years"	"27"	"2012"	"2012"	26639	274004	97.22121
	"California"	"06"	"28 years"	"28"	"2012"	"2012"	28601	266096	107.48377
	"California"	"06"	"29 years"	"29"	"2012"	"2012"	29558	270798	109.15147
	"California"	"06"	"30 years"	"30"	"2012"	"2012"	30477	273544	111.41535
	"California"	"06"	"31 years"	"31"	"2012"	"2012"	29853	268763	111.07556
	"California"	"06"	"32 years"	"32"	"2012"	"2012"	28010	273156	102.54214
	"California"	"06"	"33 years"	"33"	"2012"	"2012"	25487	254523	100.13633
	"California"	"06"	"34 years"	"34"	"2012"	"2012"	23355	251515	92.85728
	"California"	"06"	"35 years"	"35"	"2012"	"2012"	21036	251933	83.49839
	"California"	"06"	"36 years"	"36"	"2012"	"2012"	17983	246919	72.82955
	"California"	"06"	"37 years"	"37"	"2012"	"2012"	14860	256070	58.03101
	"California"	"06"	"38 years"	"38"	"2012"	"2012"	12156	246188	49.37690
	"California"	"06"	"39 years"	"39"	"2012"	"2012"	9422	249817	37.71561
	"California"	"06"	"40 years"	"40"	"2012"	"2012"	7250	254677	28.46743
	"California"	"06"	"41 years"	"41"	"2012"	"2012"	5356	269180	19.89747
	"California"	"06"	"42 years"	"42"	"2012"	"2012"	3466	278655	12.43832
	"California"	"06"	"43 years"	"43"	"2012"	"2012"	2073	261664	7.92237
	"California"	"06"	"44 years"	"44"	"2012"	"2012"	1197	253445	4.72292
	"California"	"06"	"45 years"	"45"	"2012"	"2012"	647	Not Available	Not Available
	"California"	"06"	"46 years"	"46"	"2012"	"2012"	386	Not Available	Not Available
	"California"	"06"	"47 years"	"47"	"2012"	"2012"	224	Not Available	Not Available
	"California"	"06"	"48 years"	"48"	"2012"	"2012"	142	Not Available	Not Available
	"California"	"06"	"49 years"	"49"	"2012"	"2012"	91	Not Available	Not Available
	"California"	"06"	"50 years and over"	"50+"	"2012"	"2012"	162	Not Available	Not Available
	"Colorado"	"08"	"14 years"	"14"	"2012"	"2012"	26	Not Available	Not Available
	"Colorado"	"08"	"15 years"	"15"	"2012"	"2012"	137	32096	4.26844
	"Colorado"	"08"	"16 years"	"16"	"2012"	"2012"	370	31871	11.60930
	"Colorado"	"08"	"17 years"	"17"	"2012"	"2012"	666	32030	20.79301
	"Colorado"	"08"	"18 years"	"18"	"2012"	"2012"	1154	33265	34.69112
	"Colorado"	"08"	"19 years"	"19"	"2012"	"2012"	1827	34240	53.35864
	"Colorado"	"08"	"20 years"	"20"	"2012"	"2012"	2229	33192	67.15474
	"Colorado"	"08"	"21 years"	"21"	"2012"	"2012"	2506	33751	74.24965
	"Colorado"	"08"	"22 years"	"22"	"2012"	"2012"	2713	36454	74.42256
	"Colorado"	"08"	"23 years"	"23"	"2012"	"2012"	2907	35690	81.45139
	"Colorado"	"08"	"24 years"	"24"	"2012"	"2012"	2984	35749	83.47087
	"Colorado"	"08"	"25 years"	"25"	"2012"	"2012"	3199	35975	88.92286
	"Colorado"	"08"	"26 years"	"26"	"2012"	"2012"	3560	36858	96.58690
	"Colorado"	"08"	"27 years"	"27"	"2012"	"2012"	3829	37183	102.97717
	"Colorado"	"08"	"28 years"	"28"	"2012"	"2012"	3972	36715	108.18467
	"Colorado"	"08"	"29 years"	"29"	"2012"	"2012"	4025	37531	107.24468
	"Colorado"	"08"	"30 years"	"30"	"2012"	"2012"	4047	37773	107.14002
	"Colorado"	"08"	"31 years"	"31"	"2012"	"2012"	4032	37121	108.61776
	"Colorado"	"08"	"32 years"	"32"	"2012"	"2012"	3774	37700	100.10610
	"Colorado"	"08"	"33 years"	"33"	"2012"	"2012"	3337	35815	93.17325
	"Colorado"	"08"	"34 years"	"34"	"2012"	"2012"	2989	35135	85.07187
	"Colorado"	"08"	"35 years"	"35"	"2012"	"2012"	2615	34377	76.06830
	"Colorado"	"08"	"36 years"	"36"	"2012"	"2012"	2159	33344	64.74928
	"Colorado"	"08"	"37 years"	"37"	"2012"	"2012"	1719	34316	50.09325
	"Colorado"	"08"	"38 years"	"38"	"2012"	"2012"	1330	32877	40.45381
	"Colorado"	"08"	"39 years"	"39"	"2012"	"2012"	986	33266	29.63987
	"Colorado"	"08"	"40 years"	"40"	"2012"	"2012"	742	34717	21.37281
	"Colorado"	"08"	"41 years"	"41"	"2012"	"2012"	554	36569	15.14944
	"Colorado"	"08"	"42 years"	"42"	"2012"	"2012"	327	36913	8.85867
	"Colorado"	"08"	"43 years"	"43"	"2012"	"2012"	202	35100	5.75499
	"Colorado"	"08"	"44 years"	"44"	"2012"	"2012"	116	32993	3.51590
	"Colorado"	"08"	"45 years"	"45"	"2012"	"2012"	66	Not Available	Not Available
	"Colorado"	"08"	"46 years"	"46"	"2012"	"2012"	43	Not Available	Not Available
	"Colorado"	"08"	"47 years"	"47"	"2012"	"2012"	19	Not Available	Not Available
	"Colorado"	"08"	"50 years and over"	"50+"	"2012"	"2012"	12	Not Available	Not Available
	"Connecticut"	"09"	"14 years"	"14"	"2012"	"2012"	18	Not Available	Not Available
	"Connecticut"	"09"	"15 years"	"15"	"2012"	"2012"	69	23938	2.88245
	"Connecticut"	"09"	"16 years"	"16"	"2012"	"2012"	152	23786	6.39031
	"Connecticut"	"09"	"17 years"	"17"	"2012"	"2012"	307	24362	12.60159
	"Connecticut"	"09"	"18 years"	"18"	"2012"	"2012"	505	26394	19.13314
	"Connecticut"	"09"	"19 years"	"19"	"2012"	"2012"	856	26506	32.29457
	"Connecticut"	"09"	"20 years"	"20"	"2012"	"2012"	1018	24672	41.26135
	"Connecticut"	"09"	"21 years"	"21"	"2012"	"2012"	1109	22992	48.23417
	"Connecticut"	"09"	"22 years"	"22"	"2012"	"2012"	1255	20836	60.23229
	"Connecticut"	"09"	"23 years"	"23"	"2012"	"2012"	1327	20136	65.90187
	"Connecticut"	"09"	"24 years"	"24"	"2012"	"2012"	1392	21551	64.59097
	"Connecticut"	"09"	"25 years"	"25"	"2012"	"2012"	1468	21856	67.16691
	"Connecticut"	"09"	"26 years"	"26"	"2012"	"2012"	1752	21833	80.24550
	"Connecticut"	"09"	"27 years"	"27"	"2012"	"2012"	1825	21651	84.29172
	"Connecticut"	"09"	"28 years"	"28"	"2012"	"2012"	2070	21402	96.71993
	"Connecticut"	"09"	"29 years"	"29"	"2012"	"2012"	2373	21817	108.76839
	"Connecticut"	"09"	"30 years"	"30"	"2012"	"2012"	2484	22137	112.21033
	"Connecticut"	"09"	"31 years"	"31"	"2012"	"2012"	2519	21410	117.65530
	"Connecticut"	"09"	"32 years"	"32"	"2012"	"2012"	2333	22383	104.23089
	"Connecticut"	"09"	"33 years"	"33"	"2012"	"2012"	2229	21207	105.10680
	"Connecticut"	"09"	"34 years"	"34"	"2012"	"2012"	1941	21030	92.29672
	"Connecticut"	"09"	"35 years"	"35"	"2012"	"2012"	1716	21020	81.63654
	"Connecticut"	"09"	"36 years"	"36"	"2012"	"2012"	1442	20732	69.55431
	"Connecticut"	"09"	"37 years"	"37"	"2012"	"2012"	1103	21172	52.09711
	"Connecticut"	"09"	"38 years"	"38"	"2012"	"2012"	961	20995	45.77280
	"Connecticut"	"09"	"39 years"	"39"	"2012"	"2012"	726	22079	32.88192
	"Connecticut"	"09"	"40 years"	"40"	"2012"	"2012"	549	23422	23.43950
	"Connecticut"	"09"	"41 years"	"41"	"2012"	"2012"	389	25869	15.03730
	"Connecticut"	"09"	"42 years"	"42"	"2012"	"2012"	269	27108	9.92327
	"Connecticut"	"09"	"43 years"	"43"	"2012"	"2012"	160	26189	6.10944
	"Connecticut"	"09"	"44 years"	"44"	"2012"	"2012"	108	26180	4.12529
	"Connecticut"	"09"	"45 years"	"45"	"2012"	"2012"	53	Not Available	Not Available
	"Connecticut"	"09"	"46 years"	"46"	"2012"	"2012"	17	Not Available	Not Available
	"Connecticut"	"09"	"47 years"	"47"	"2012"	"2012"	23	Not Available	Not Available
	"Connecticut"	"09"	"48 years"	"48"	"2012"	"2012"	10	Not Available	Not Available
	"Delaware"	"10"	"14 years"	"14"	"2012"	"2012"	10	Not Available	Not Available
	"Delaware"	"10"	"15 years"	"15"	"2012"	"2012"	34	5517	6.16277
	"Delaware"	"10"	"16 years"	"16"	"2012"	"2012"	64	5586	11.45721
	"Delaware"	"10"	"17 years"	"17"	"2012"	"2012"	100	5766	17.34305
	"Delaware"	"10"	"18 years"	"18"	"2012"	"2012"	202	6764	29.86399
	"Delaware"	"10"	"19 years"	"19"	"2012"	"2012"	361	6757	53.42608
	"Delaware"	"10"	"20 years"	"20"	"2012"	"2012"	446	6608	67.49395
	"Delaware"	"10"	"21 years"	"21"	"2012"	"2012"	503	6363	79.05076
	"Delaware"	"10"	"22 years"	"22"	"2012"	"2012"	528	6774	77.94508
	"Delaware"	"10"	"23 years"	"23"	"2012"	"2012"	510	7172	71.10987
	"Delaware"	"10"	"24 years"	"24"	"2012"	"2012"	561	6534	85.85859
	"Delaware"	"10"	"25 years"	"25"	"2012"	"2012"	564	5770	97.74697
	"Delaware"	"10"	"26 years"	"26"	"2012"	"2012"	616	6138	100.35842
	"Delaware"	"10"	"27 years"	"27"	"2012"	"2012"	642	5842	109.89387
	"Delaware"	"10"	"28 years"	"28"	"2012"	"2012"	678	5706	118.82229
	"Delaware"	"10"	"29 years"	"29"	"2012"	"2012"	662	5781	114.51306
	"Delaware"	"10"	"30 years"	"30"	"2012"	"2012"	680	5904	115.17615
	"Delaware"	"10"	"31 years"	"31"	"2012"	"2012"	669	5978	111.91034
	"Delaware"	"10"	"32 years"	"32"	"2012"	"2012"	617	6099	101.16413
	"Delaware"	"10"	"33 years"	"33"	"2012"	"2012"	521	5525	94.29864
	"Delaware"	"10"	"34 years"	"34"	"2012"	"2012"	466	5612	83.03635
	"Delaware"	"10"	"35 years"	"35"	"2012"	"2012"	402	5310	75.70621
	"Delaware"	"10"	"36 years"	"36"	"2012"	"2012"	272	5177	52.54008
	"Delaware"	"10"	"37 years"	"37"	"2012"	"2012"	269	5494	48.96250
	"Delaware"	"10"	"38 years"	"38"	"2012"	"2012"	173	5311	32.57390
	"Delaware"	"10"	"39 years"	"39"	"2012"	"2012"	175	5458	32.06303
	"Delaware"	"10"	"40 years"	"40"	"2012"	"2012"	99	5750	17.21739
	"Delaware"	"10"	"41 years"	"41"	"2012"	"2012"	76	6287	12.08844
	"Delaware"	"10"	"42 years"	"42"	"2012"	"2012"	56	6396	8.75547
	"Delaware"	"10"	"43 years"	"43"	"2012"	"2012"	41	6034	6.79483
	"Delaware"	"10"	"44 years"	"44"	"2012"	"2012"	10	6129	1.63159
	"District of Columbia"	"11"	"15 years"	"15"	"2012"	"2012"	36	2600	13.84615
	"District of Columbia"	"11"	"16 years"	"16"	"2012"	"2012"	89	2708	32.86558
	"District of Columbia"	"11"	"17 years"	"17"	"2012"	"2012"	114	2925	38.97436
	"District of Columbia"	"11"	"18 years"	"18"	"2012"	"2012"	228	5292	43.08390
	"District of Columbia"	"11"	"19 years"	"19"	"2012"	"2012"	324	6986	46.37847
	"District of Columbia"	"11"	"20 years"	"20"	"2012"	"2012"	363	6123	59.28466
	"District of Columbia"	"11"	"21 years"	"21"	"2012"	"2012"	360	5533	65.06416
	"District of Columbia"	"11"	"22 years"	"22"	"2012"	"2012"	394	6024	65.40505
	"District of Columbia"	"11"	"23 years"	"23"	"2012"	"2012"	354	7199	49.17350
	"District of Columbia"	"11"	"24 years"	"24"	"2012"	"2012"	359	7770	46.20335
	"District of Columbia"	"11"	"25 years"	"25"	"2012"	"2012"	354	8199	43.17600
	"District of Columbia"	"11"	"26 years"	"26"	"2012"	"2012"	374	8483	44.08818
	"District of Columbia"	"11"	"27 years"	"27"	"2012"	"2012"	345	8483	40.66957
	"District of Columbia"	"11"	"28 years"	"28"	"2012"	"2012"	435	8132	53.49238
	"District of Columbia"	"11"	"29 years"	"29"	"2012"	"2012"	465	7910	58.78635
	"District of Columbia"	"11"	"30 years"	"30"	"2012"	"2012"	485	7641	63.47337
	"District of Columbia"	"11"	"31 years"	"31"	"2012"	"2012"	531	7121	74.56818
	"District of Columbia"	"11"	"32 years"	"32"	"2012"	"2012"	585	6777	86.32138
	"District of Columbia"	"11"	"33 years"	"33"	"2012"	"2012"	516	5939	86.88331
	"District of Columbia"	"11"	"34 years"	"34"	"2012"	"2012"	506	5617	90.08367
	"District of Columbia"	"11"	"35 years"	"35"	"2012"	"2012"	466	5191	89.77076
	"District of Columbia"	"11"	"36 years"	"36"	"2012"	"2012"	367	4673	78.53627
	"District of Columbia"	"11"	"37 years"	"37"	"2012"	"2012"	320	4543	70.43804
	"District of Columbia"	"11"	"38 years"	"38"	"2012"	"2012"	288	4166	69.13106
	"District of Columbia"	"11"	"39 years"	"39"	"2012"	"2012"	213	4171	51.06689
	"District of Columbia"	"11"	"40 years"	"40"	"2012"	"2012"	179	4156	43.07026
	"District of Columbia"	"11"	"41 years"	"41"	"2012"	"2012"	124	4201	29.51678
	"District of Columbia"	"11"	"42 years"	"42"	"2012"	"2012"	102	4230	24.11348
	"District of Columbia"	"11"	"43 years"	"43"	"2012"	"2012"	54	3737	14.45009
	"District of Columbia"	"11"	"44 years"	"44"	"2012"	"2012"	27	3530	7.64873
	"District of Columbia"	"11"	"45 years"	"45"	"2012"	"2012"	12	Not Available	Not Available
	"District of Columbia"	"11"	"46 years"	"46"	"2012"	"2012"	11	Not Available	Not Available
	"Florida"	"12"	"13 years"	"13"	"2012"	"2012"	32	Not Available	Not Available
	"Florida"	"12"	"14 years"	"14"	"2012"	"2012"	154	Not Available	Not Available
	"Florida"	"12"	"15 years"	"15"	"2012"	"2012"	498	112199	4.43854
	"Florida"	"12"	"16 years"	"16"	"2012"	"2012"	1274	113632	11.21163
	"Florida"	"12"	"17 years"	"17"	"2012"	"2012"	2449	115892	21.13174
	"Florida"	"12"	"18 years"	"18"	"2012"	"2012"	4471	114187	39.15507
	"Florida"	"12"	"19 years"	"19"	"2012"	"2012"	7260	114165	63.59217
	"Florida"	"12"	"20 years"	"20"	"2012"	"2012"	8741	124327	70.30653
	"Florida"	"12"	"21 years"	"21"	"2012"	"2012"	9745	132997	73.27233
	"Florida"	"12"	"22 years"	"22"	"2012"	"2012"	10684	134256	79.57931
	"Florida"	"12"	"23 years"	"23"	"2012"	"2012"	10761	128656	83.64165
	"Florida"	"12"	"24 years"	"24"	"2012"	"2012"	11155	124482	89.61135
	"Florida"	"12"	"25 years"	"25"	"2012"	"2012"	11475	121295	94.60406
	"Florida"	"12"	"26 years"	"26"	"2012"	"2012"	12066	120308	100.29258
	"Florida"	"12"	"27 years"	"27"	"2012"	"2012"	12366	122477	100.96590
	"Florida"	"12"	"28 years"	"28"	"2012"	"2012"	12565	118939	105.64239
	"Florida"	"12"	"29 years"	"29"	"2012"	"2012"	12509	119515	104.66469
	"Florida"	"12"	"30 years"	"30"	"2012"	"2012"	12400	119878	103.43850
	"Florida"	"12"	"31 years"	"31"	"2012"	"2012"	11532	118424	97.37891
	"Florida"	"12"	"32 years"	"32"	"2012"	"2012"	10651	120500	88.39004
	"Florida"	"12"	"33 years"	"33"	"2012"	"2012"	9486	113829	83.33553
	"Florida"	"12"	"34 years"	"34"	"2012"	"2012"	8284	113591	72.92831
